https://movie.douban.com/subject/35235813/#35235813#祝你好运，里奥·格兰德#8.2#https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2872943472.jpg#苏菲·海德#凯蒂·布兰德#艾玛·汤普森 / 达利尔·麦克科马克 / 伊莎贝拉·拉夫兰德 / 莱斯·马巴莱卡#剧情 / 喜剧#英国#英语#2022-01-21#97#一部关于爱、欲、和满足的喜剧片。艾玛·汤普森饰演的55岁寡妇Nancy Stokes迫切渴望冒险、人...
https://movie.douban.com/subject/35235813/#35235813#祝你好运，里奥·格兰德#8.2#https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2872943472.jpg#苏菲·海德#凯蒂·布兰德#艾玛·汤普森 / 达利尔·麦克科马克 / 伊莎贝拉·拉夫兰德 / 莱斯·马巴莱卡#剧情 / 喜剧#英国#英语#2022-01-21#97#一部关于爱、欲、和满足的喜剧片。艾玛·汤普森饰演的55岁寡妇Nancy Stokes迫切渴望冒险、人...
https://movie.douban.com/subject/35955845/#35955845#紫心之恋#6.6#https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2877004573.jpg#伊丽莎白·艾伦#丽兹·加西亚 / Kyle Jarrow#尼古拉斯·加利齐纳 / 索菲亚·卡尔森 / Anthony Ippolito / 林登·阿什比#剧情 / 爱情 / 音乐#美国#英语#2022-07-29#122#尽管存在许多分歧，受精神疾病困扰的创作歌手卡西和陷入困境的海军陆战队员卢克同意仅出于利益而结婚。但是...
https://movie.douban.com/subject/34850561/#34850561#咒#6.9#https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2871258860.jpg#柯孟融#柯孟融 / 张喆崴#蔡亘晏 / 黄歆庭 / 高英轩 / 林敬伦#恐怖#中国台湾#汉语普通话 / 闽南语#2022-03-18#110#六年前，怀孕的李若男（蔡亘宴 饰）、陈立东（林敬伦 饰）和陈振原（温庆禹 饰）秉着破除迷信的态度进入...
https://movie.douban.com/subject/35338562/#35338562#全职#8.1#https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2877545287.jpg#埃里克·格拉韦尔#埃里克·格拉韦尔#劳尔·卡拉米 / Anne Suarez / 杰纳维夫·马尼奇 / Nolan Arizmendi#剧情#法国#法语#2021-09-03#88#朱莉在巴黎一家豪华酒店打工，工作非常辛苦，还要努力照顾在乡下的两个孩子。后来，她得到了一个期待已久的...
https://movie.douban.com/subject/35192111/#35192111#掮客#6.7#https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2876193091.jpg#是枝裕和#是枝裕和#宋康昊 / 姜栋元 / 裴斗娜 / 李知恩#剧情#韩国#韩语#2022-05-26#130#相铉（宋康昊 饰）经营洗衣店，可惜生意淡静更负债累累。好兄弟东秀（姜栋元 饰）本身是孤儿，为“婴儿暂...
https://movie.douban.com/subject/26305582/#26305582#猫王#7.1#https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2873200217.jpg#巴兹·鲁赫曼#巴兹·鲁赫曼 / 山姆·布罗梅尔 / 克雷格·皮尔斯 / 杰瑞米·杜内尔#奥斯汀·巴特勒 / 汤姆·汉克斯 / 奥利维亚·德容格 / 海伦·汤姆森#剧情 / 音乐 / 传记#澳大利亚 / 美国#英语#2022-05-25#159#《红磨坊》《了不起的盖茨比》殿堂级导演巴兹·鲁赫曼掌舵，《好莱坞往事》新一代男神奥斯汀·巴特勒，联同...
https://movie.douban.com/subject/7051806/#7051806#灰影人#6.6#https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2873535079.jpg#安东尼·罗素 / 乔·罗素#乔·罗素 / 克里斯托弗·马库斯 / 斯蒂芬·麦克菲利 / 马克·格里尼#瑞恩·高斯林 / 克里斯·埃文斯 / 安娜·德·阿玛斯 / 杰西卡·亨维克#动作 / 惊悚#美国 / 捷克#英语#2022-07-15#129#《灰影人》由Netflix和AGBO合制，剧情讲述人称“灰影人”的寇特·詹特利（瑞恩·高斯林 饰）为...
https://movie.douban.com/subject/35284168/#35284168#光年正传#6.8#https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2873213286.jpg#安格斯·麦克莱恩#安格斯·麦克莱恩 / 杰森·赫德利 / 马修·奥尔德里奇 / 安德鲁·斯坦顿#克里斯·埃文斯 / 柯柯·帕尔莫 / 彼得·孙 / 塔伊加·维迪提#剧情 / 动作 / 科幻 / 动画 / 冒险#美国#英语#2022-06-15#105#皮克斯打造《玩具总动员》系列衍生动画电影《光年正传》，美队Chris Evans配音。讲述巴斯光年人...
https://movie.douban.com/subject/35882880/#35882880#宿敌#8.6#https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2874026114.jpg#Dijo Jose Antony#Sharis Mohammed#普利特维拉吉·苏库玛兰 / 玛玛塔·莫汉达斯 / Vincy Aloshious / Siddique#剧情#印度#马拉雅拉姆语#2022-04-28#162#一名大学教授的残忍谋杀案引发了学生骚乱，一位警察展开调查的同时一名律师在法庭上寻求正义。
